tpep_pickup_datetime,PULocationID,fare_amount,trip_distance
2025-02-01 07:54:12,50,11.4,2.07
2025-02-01 07:54:15,237,33.1,7.0
2025-02-01 07:54:22,48,7.2,1.14
2025-02-01 07:54:23,186,9.3,1.41
2025-02-01 07:54:25,48,6.5,1.0
2025-02-01 07:54:26,238,18.98,3.66
2025-02-01 07:54:26,132,88.0,16.95
2025-02-01 07:54:27,234,7.2,1.09
2025-02-01 07:54:30,236,29.6,6.8
2025-02-01 07:54:34,263,14.86,3.4
2025-02-01 07:54:36,263,30.3,7.32
2025-02-01 07:54:39,10,16.67,3.37
2025-02-01 07:54:39,140,14.9,2.7
2025-02-01 07:54:42,70,33.5,8.2
2025-02-01 07:54:44,186,7.9,1.3
2025-02-01 07:54:45,107,10.7,1.65
2025-02-01 07:54:49,48,9.3,1.54
2025-02-01 07:54:49,237,32.4,7.26
2025-02-01 07:54:50,137,20.5,4.8
2025-02-01 07:54:51,157,70.0,5.59
2025-02-01 07:54:53,226,14.2,2.24
2025-02-01 07:54:54,239,12.14,0.76
2025-02-01 07:54:56,246,11.4,2.32
2025-02-01 07:54:57,229,5.8,0.8
2025-02-01 07:54:58,162,9.3,1.23
2025-02-01 07:54:58,234,17.0,3.09
2025-02-01 07:54:58,186,5.8,0.7
2025-02-01 07:54:59,263,17.0,3.55
2025-02-01 07:55:00,87,22.62,3.45
2025-02-01 07:55:01,82,21.45,3.44
2025-02-01 07:55:02,246,6.5,0.61
2025-02-01 07:55:04,262,5.1,0.5
2025-02-01 07:55:07,236,10.0,1.56
2025-02-01 07:55:09,170,35.9,9.35
2025-02-01 07:55:11,237,5.8,0.6
2025-02-01 07:55:13,142,10.0,1.4
2025-02-01 07:55:21,162,9.3,1.13
2025-02-01 07:55:22,68,6.5,0.9
2025-02-01 07:55:23,162,7.9,1.29
2025-02-01 07:55:23,229,4.4,0.37
2025-02-01 07:55:24,141,13.5,1.9
2025-02-01 07:55:28,143,12.61,2.55
2025-02-01 07:55:31,152,33.09,8.41
2025-02-01 07:55:32,163,6.5,0.85
2025-02-01 07:55:32,236,5.8,0.77
2025-02-01 07:55:32,146,10.77,2.24
2025-02-01 07:55:32,151,12.1,1.8
2025-02-01 07:55:36,239,35.2,8.01
2025-02-01 07:55:37,237,8.6,1.6
2025-02-01 07:55:38,239,11.4,2.3
2025-02-01 07:55:40,142,4.4,0.4
2025-02-01 07:55:41,229,14.2,2.44
2025-02-01 07:55:42,239,70.0,20.97
2025-02-01 07:55:44,229,22.6,4.82
2025-02-01 07:55:45,162,9.3,1.0
2025-02-01 07:55:46,211,18.7,2.7
2025-02-01 07:55:46,75,8.6,1.4
2025-02-01 07:55:48,224,12.74,2.51
2025-02-01 07:55:50,162,99.3,21.28
2025-02-01 07:55:52,18,29.33,7.08
2025-02-01 07:55:55,107,7.2,1.34
2025-02-01 07:55:56,238,5.1,0.5
2025-02-01 07:55:59,239,16.3,2.79
2025-02-01 07:56:01,186,5.8,0.55
2025-02-01 07:56:06,249,9.09,1.9
2025-02-01 07:56:06,56,39.5,7.8
2025-02-01 07:56:07,236,3.7,0.3
2025-02-01 07:56:10,138,35.9,8.1
2025-02-01 07:56:13,10,12.8,2.37
2025-02-01 07:56:14,234,4.4,0.46
2025-02-01 07:56:15,174,17.49,5.59
2025-02-01 07:56:15,237,8.6,1.0
2025-02-01 07:56:22,164,12.1,1.92
2025-02-01 07:56:24,50,13.5,2.29
2025-02-01 07:56:26,197,15.35,2.59
2025-02-01 07:56:28,107,12.1,1.96
2025-02-01 07:56:30,137,19.8,4.22
2025-02-01 07:56:32,239,14.9,2.37
2025-02-01 07:56:32,262,7.2,0.9
2025-02-01 07:56:36,138,41.5,10.7
2025-02-01 07:56:37,42,10.7,1.48
2025-02-01 07:56:37,186,7.9,1.12
2025-02-01 07:56:38,162,12.8,2.2
2025-02-01 07:56:39,238,15.6,3.3
2025-02-01 07:56:39,76,59.5,19.5
2025-02-01 07:56:42,151,5.8,0.8
2025-02-01 07:56:46,163,8.6,1.55
2025-02-01 07:56:47,141,10.7,1.7
2025-02-01 07:56:49,236,14.9,2.77
2025-02-01 07:56:51,142,8.6,1.6
2025-02-01 07:56:52,139,54.5,11.3
2025-02-01 07:56:55,170,70.0,17.73
2025-02-01 07:56:57,107,16.3,3.41
2025-02-01 07:56:57,68,10.0,1.4
2025-02-01 07:56:59,107,11.4,1.49
2025-02-01 07:57:01,152,16.62,3.16
2025-02-01 07:57:03,262,6.5,0.77
2025-02-01 07:57:05,216,47.5,3.8
2025-02-01 07:57:05,239,5.1,0.7
2025-02-01 07:57:07,74,10.0,1.0
2025-02-01 07:57:10,68,14.9,2.64
2025-02-01 07:57:20,13,23.05,7.08
2025-02-01 07:57:21,142,7.9,1.01
2025-02-01 07:57:23,140,4.4,0.48
2025-02-01 07:57:27,239,5.8,0.76
2025-02-01 07:57:27,239,77.9,19.69
2025-02-01 07:57:34,262,7.2,0.71
2025-02-01 07:57:35,236,38.7,9.45
2025-02-01 07:57:37,186,7.9,1.3
2025-02-01 07:57:39,239,70.0,21.56
2025-02-01 07:57:43,238,13.02,2.54
2025-02-01 07:57:46,238,5.1,0.45
2025-02-01 07:57:54,162,10.7,1.9
2025-02-01 07:58:04,141,4.4,0.5
2025-02-01 07:58:06,140,10.7,2.0
2025-02-01 07:58:07,233,12.1,2.32
2025-02-01 07:58:08,68,10.0,1.7
2025-02-01 07:58:12,90,9.3,1.16
2025-02-01 07:58:16,41,9.3,0.54
2025-02-01 07:58:20,163,12.8,2.1
2025-02-01 07:58:24,230,103.5,22.7
2025-02-01 07:58:28,141,27.5,5.1
2025-02-01 07:58:33,249,21.2,4.32
2025-02-01 07:58:43,236,15.6,2.62
2025-02-01 07:58:43,75,5.1,0.77
2025-02-01 07:58:46,132,45.0,11.38
2025-02-01 07:58:49,233,56.9,13.82
2025-02-01 07:58:49,142,12.8,2.3
2025-02-01 07:58:56,229,17.7,3.59
2025-02-01 07:58:57,48,31.7,7.01
2025-02-01 07:58:57,132,65.3,17.05
2025-02-01 07:59:00,48,7.9,1.33
2025-02-01 07:59:00,137,16.76,2.32
2025-02-01 07:59:02,229,5.8,0.8
2025-02-01 07:59:03,162,7.2,0.89
2025-02-01 07:59:04,262,34.5,8.15
2025-02-01 07:59:06,140,5.8,0.7
2025-02-01 07:59:07,152,12.8,2.04
2025-02-01 07:59:10,262,17.98,3.0
2025-02-01 07:59:17,238,70.0,20.42
2025-02-01 07:59:18,263,35.2,8.39
2025-02-01 07:59:19,74,17.0,3.33
2025-02-01 07:59:20,260,53.4,14.27
2025-02-01 07:59:23,132,70.0,18.0
2025-02-01 07:59:33,13,9.3,1.42
2025-02-01 07:59:35,229,15.6,2.43
2025-02-01 07:59:39,142,11.4,1.33
2025-02-01 07:59:39,113,9.3,1.72
2025-02-01 07:59:40,201,37.5,10.5
2025-02-01 07:59:41,161,10.7,1.6
2025-02-01 07:59:44,262,12.1,2.46
2025-02-01 07:59:47,234,8.6,1.06
2025-02-01 07:59:50,107,10.0,1.64
2025-02-01 07:59:56,215,40.5,11.8
2025-02-01 07:59:58,48,6.5,0.73
2025-02-01 07:59:58,144,11.4,1.34
2025-02-01 07:59:59,186,8.6,1.5
2025-02-01 07:59:59,263,7.9,1.27
2025-02-01 08:00:01,140,12.8,2.0
2025-02-01 08:00:06,229,10.0,1.19
2025-02-01 08:00:07,132,33.1,8.41
2025-02-01 08:00:07,177,22.5,12.5
2025-02-01 08:00:08,230,70.0,17.83
2025-02-01 08:00:14,237,7.2,1.29
2025-02-01 08:00:16,140,6.5,0.84
2025-02-01 08:00:18,100,11.4,1.53
2025-02-01 08:00:23,125,5.8,0.7
2025-02-01 08:00:24,237,17.7,3.37
2025-02-01 08:00:24,158,23.3,5.07
2025-02-01 08:00:26,182,21.66,6.42
2025-02-01 08:00:37,186,5.8,0.6
2025-02-01 08:00:37,239,14.2,2.28
2025-02-01 08:00:38,140,21.09,5.5
2025-02-01 08:00:39,138,41.5,9.43
2025-02-01 08:00:39,224,12.82,2.71
2025-02-01 08:00:39,170,35.2,9.01
2025-02-01 08:00:42,262,12.1,2.17
2025-02-01 08:00:44,140,7.9,0.8
2025-02-01 08:00:46,238,19.1,3.37
2025-02-01 08:00:51,148,10.7,1.82
2025-02-01 08:00:51,225,29.76,5.63
2025-02-01 08:00:52,166,9.3,1.52
2025-02-01 08:00:53,107,14.2,3.2
2025-02-01 08:00:54,239,9.3,1.37
2025-02-01 08:00:58,100,8.6,1.45
2025-02-01 08:00:58,145,25.4,6.6
2025-02-01 08:00:59,166,17.0,2.65
2025-02-01 08:01:00,138,40.1,9.64
2025-02-01 08:01:04,261,27.0,4.0
2025-02-01 08:01:13,48,10.7,1.69
2025-02-01 08:01:22,107,5.1,0.4
2025-02-01 08:01:23,262,13.5,2.76
2025-02-01 08:01:24,143,22.9,2.64
2025-02-01 08:01:28,152,24.0,5.42
2025-02-01 08:01:28,95,41.5,8.02
2025-02-01 08:01:28,236,5.27,0.75
2025-02-01 08:01:34,132,70.0,18.2
2025-02-01 08:01:42,236,33.8,8.3
2025-02-01 08:01:49,162,5.1,0.6
2025-02-01 08:01:49,166,17.7,3.02
2025-02-01 08:01:53,238,7.9,0.99
2025-02-01 08:01:53,263,14.9,3.52
2025-02-01 08:01:54,143,12.8,2.5
2025-02-01 08:01:54,75,21.9,4.35
2025-02-01 08:01:56,162,17.0,3.34
2025-02-01 08:01:56,137,16.3,3.47
2025-02-01 08:02:00,71,31.16,7.69
2025-02-01 08:02:12,151,9.3,1.32
2025-02-01 08:02:12,238,8.07,1.19
2025-02-01 08:02:13,50,9.3,1.22
2025-02-01 08:02:18,229,7.9,1.1
2025-02-01 08:02:18,152,22.85,6.4
2025-02-01 08:02:19,164,6.5,0.92
2025-02-01 08:02:24,137,7.9,1.23
2025-02-01 08:02:26,262,5.8,0.72
2025-02-01 08:02:30,224,10.0,1.7
2025-02-01 08:02:30,75,6.5,1.01
2025-02-01 08:02:33,225,32.5,7.9
2025-02-01 08:02:34,233,6.5,1.1
2025-02-01 08:02:35,234,8.6,1.28
2025-02-01 08:02:35,140,21.2,4.39
2025-02-01 08:02:40,90,26.8,6.42
2025-02-01 08:02:40,142,6.5,0.73
2025-02-01 08:02:42,233,12.1,2.31
2025-02-01 08:02:53,236,7.2,0.69
2025-02-01 08:02:54,186,9.3,1.23
2025-02-01 08:02:56,212,19.71,5.96
2025-02-01 08:03:07,238,9.3,1.4
2025-02-01 08:03:12,71,24.31,5.05
2025-02-01 08:03:15,237,5.8,0.71
2025-02-01 08:03:19,162,24.84,1.31
2025-02-01 08:03:20,47,5.8,0.7
2025-02-01 08:03:27,141,7.9,1.07
2025-02-01 08:03:27,141,15.6,2.6
2025-02-01 08:03:27,141,12.8,1.98
2025-02-01 08:03:30,263,6.5,1.07
2025-02-01 08:03:36,237,7.9,0.94
2025-02-01 08:03:39,125,7.9,1.1
2025-02-01 08:03:40,140,8.6,1.3
2025-02-01 08:03:44,161,7.9,0.89
2025-02-01 08:03:46,232,12.1,2.16
2025-02-01 08:03:47,263,14.9,2.78
2025-02-01 08:03:49,158,30.3,6.51
2025-02-01 08:03:50,163,10.0,1.74
2025-02-01 08:03:52,224,10.0,1.34
2025-02-01 08:03:53,48,7.2,0.88
2025-02-01 08:03:53,151,5.8,0.79
2025-02-01 08:03:55,162,11.4,1.02
2025-02-01 08:03:59,237,10.7,1.56
2025-02-01 08:04:13,242,40.5,12.5
2025-02-01 08:04:27,238,7.9,1.16
2025-02-01 08:04:30,262,5.1,0.4
2025-02-01 08:04:31,92,37.5,9.0
2025-02-01 08:04:40,79,9.3,1.55
2025-02-01 08:04:40,162,6.5,1.0
2025-02-01 08:04:42,216,85.0,3.96
2025-02-01 08:04:44,229,10.53,1.86
2025-02-01 08:04:44,162,6.5,1.07
2025-02-01 08:04:44,236,12.1,2.0
2025-02-01 08:04:49,48,5.1,0.45
2025-02-01 08:04:57,249,5.1,0.4
2025-02-01 08:04:58,100,9.3,1.56
2025-02-01 08:05:00,169,6.9,1.11
2025-02-01 08:05:00,235,18.92,5.25
2025-02-01 08:05:03,140,7.9,0.59
2025-02-01 08:05:04,211,9.3,1.39
2025-02-01 08:05:05,263,6.5,0.97
2025-02-01 08:05:09,107,11.4,1.7
2025-02-01 08:05:18,230,40.8,10.2
2025-02-01 08:05:18,140,7.2,1.06
2025-02-01 08:05:39,132,30.3,7.8
2025-02-01 08:05:40,68,6.5,0.9
2025-02-01 08:05:43,107,6.5,0.81
2025-02-01 08:05:49,142,10.96,2.0
2025-02-01 08:05:50,113,12.14,1.28
2025-02-01 08:05:56,234,70.0,16.56
2025-02-01 08:05:56,225,10.07,0.86
2025-02-01 08:05:57,50,5.8,0.9
2025-02-01 08:05:58,148,11.4,1.84
2025-02-01 08:06:03,263,14.2,3.13
2025-02-01 08:06:08,236,16.3,3.7
2025-02-01 08:06:09,162,7.9,1.28
2025-02-01 08:06:10,246,5.8,0.59
2025-02-01 08:06:10,216,52.36,10.3
2025-02-01 08:06:12,141,13.5,3.15
2025-02-01 08:06:12,144,15.73,2.3
2025-02-01 08:06:16,141,36.6,9.1
2025-02-01 08:06:20,142,6.5,0.9
2025-02-01 08:06:21,229,5.8,0.77
2025-02-01 08:06:22,90,4.4,0.5
2025-02-01 08:06:22,140,8.28,2.29
2025-02-01 08:06:24,130,77.2,20.59
2025-02-01 08:06:27,236,12.8,2.34
2025-02-01 08:06:27,69,23.5,2.9
2025-02-01 08:06:29,142,17.7,3.45
2025-02-01 08:06:31,166,29.6,6.77
2025-02-01 08:06:40,142,15.6,2.83
2025-02-01 08:06:41,244,7.2,0.82
2025-02-01 08:06:42,90,25.4,5.05
2025-02-01 08:06:44,28,17.6,6.17
2025-02-01 08:06:49,68,13.2,2.5
2025-02-01 08:06:50,75,12.8,2.47
2025-02-01 08:07:00,68,10.0,1.76
2025-02-01 08:07:00,142,10.0,1.9
2025-02-01 08:07:04,164,11.4,1.47
2025-02-01 08:07:08,236,10.7,2.09
2025-02-01 08:07:10,237,9.3,1.76
2025-02-01 08:07:10,132,74.4,19.72
2025-02-01 08:07:12,74,23.49,4.32
2025-02-01 08:07:12,164,10.0,1.51
2025-02-01 08:07:19,234,21.9,4.1
2025-02-01 08:07:19,239,17.7,3.1
2025-02-01 08:07:20,262,9.3,1.3
2025-02-01 08:07:21,233,12.8,2.5
2025-02-01 08:07:29,13,24.0,5.27
2025-02-01 08:07:30,132,70.0,17.69
2025-02-01 08:07:31,163,31.0,7.4
2025-02-01 08:07:32,140,7.9,1.02
2025-02-01 08:07:33,137,6.89,1.0
2025-02-01 08:07:33,229,6.5,0.75
2025-02-01 08:07:33,238,12.14,1.54
2025-02-01 08:07:34,163,42.9,10.16
2025-02-01 08:07:35,142,8.6,0.92
2025-02-01 08:07:38,234,14.9,2.4
2025-02-01 08:07:39,141,4.4,0.44
2025-02-01 08:07:43,77,39.5,11.7
2025-02-01 08:07:47,48,10.7,1.8
2025-02-01 08:07:47,43,36.6,8.98
2025-02-01 08:07:53,234,9.3,1.31
2025-02-01 08:07:55,163,46.4,11.72
2025-02-01 08:07:57,229,14.2,2.42
2025-02-01 08:08:02,237,17.7,2.7
2025-02-01 08:08:04,236,21.2,3.8
2025-02-01 08:08:08,68,19.8,3.1
2025-02-01 08:08:12,143,14.2,2.49
2025-02-01 08:08:12,141,12.8,2.3
2025-02-01 08:08:12,211,7.2,0.89
2025-02-01 08:08:18,146,30.31,5.9
2025-02-01 08:08:20,230,7.2,1.19
2025-02-01 08:08:22,100,12.1,2.2
2025-02-01 08:08:22,230,45.7,11.61
2025-02-01 08:08:23,7,16.24,3.67
2025-02-01 08:08:26,33,30.81,7.15
2025-02-01 08:08:30,61,20.5,2.6
2025-02-01 08:08:32,151,7.9,1.27
2025-02-01 08:08:33,132,70.0,18.2
2025-02-01 08:08:34,237,29.6,5.95
2025-02-01 08:08:36,249,6.5,0.71
2025-02-01 08:08:40,90,3.7,0.29
2025-02-01 08:08:40,200,43.34,13.63
2025-02-01 08:08:47,62,25.5,4.8
2025-02-01 08:08:50,237,7.2,0.6
2025-02-01 08:08:53,141,9.3,1.35
2025-02-01 08:08:55,100,7.2,1.0
2025-02-01 08:09:00,141,5.1,0.65
2025-02-01 08:09:02,233,35.2,9.15
2025-02-01 08:09:04,229,10.7,2.06
2025-02-01 08:09:08,164,9.3,1.2
2025-02-01 08:09:09,140,7.2,1.05
2025-02-01 08:09:10,48,10.0,1.9
2025-02-01 08:09:12,234,7.2,1.0
2025-02-01 08:09:13,33,26.1,5.8
2025-02-01 08:09:21,143,26.5,5.3
2025-02-01 08:09:25,237,7.2,0.95
2025-02-01 08:09:25,151,13.5,1.81
2025-02-01 08:09:27,162,94.4,18.87
2025-02-01 08:09:29,236,11.4,2.2
2025-02-01 08:09:30,142,12.8,2.7
2025-02-01 08:09:30,163,11.4,2.0
2025-02-01 08:09:33,234,5.8,0.67
2025-02-01 08:09:35,236,10.7,2.3
2025-02-01 08:09:37,54,29.75,7.2
2025-02-01 08:09:40,107,6.5,0.8
2025-02-01 08:09:41,237,7.9,1.3
2025-02-01 08:09:42,137,12.1,1.73
2025-02-01 08:09:42,236,5.1,0.59
2025-02-01 08:09:46,132,70.0,18.9
2025-02-01 08:09:52,239,34.5,8.12
2025-02-01 08:09:56,151,10.7,2.03
2025-02-01 08:09:56,236,10.0,1.3
2025-02-01 08:09:58,186,10.7,1.43
2025-02-01 08:10:01,239,11.4,2.04
2025-02-01 08:10:01,140,31.0,7.6
2025-02-01 08:10:01,163,8.6,1.48
2025-02-01 08:10:05,141,6.5,0.8
2025-02-01 08:10:09,164,7.9,1.2
2025-02-01 08:10:10,246,16.3,2.71
2025-02-01 08:10:14,65,17.7,3.37
2025-02-01 08:10:15,237,14.9,2.7
2025-02-01 08:10:15,129,9.3,1.16
2025-02-01 08:10:16,163,10.0,1.66
2025-02-01 08:10:18,41,14.86,4.44
2025-02-01 08:10:19,235,9.82,1.64
2025-02-01 08:10:21,170,19.8,3.28
2025-02-01 08:10:21,161,5.8,0.49
2025-02-01 08:10:25,233,4.4,0.59
2025-02-01 08:10:31,238,14.2,2.67
2025-02-01 08:10:34,89,20.32,5.47
2025-02-01 08:10:38,163,7.9,0.89
2025-02-01 08:10:40,129,10.61,1.95
2025-02-01 08:10:44,79,9.3,1.43
2025-02-01 08:10:44,107,9.3,1.1
2025-02-01 08:10:45,166,15.61,2.68
2025-02-01 08:10:47,24,18.4,3.66
2025-02-01 08:10:50,233,8.6,1.12
2025-02-01 08:10:50,132,70.0,18.38
2025-02-01 08:10:50,140,12.8,2.12
2025-02-01 08:10:51,140,15.6,2.61
2025-02-01 08:10:55,151,12.8,1.82
2025-02-01 08:10:57,41,10.0,1.3
2025-02-01 08:11:00,141,7.9,1.31
2025-02-01 08:11:01,234,14.2,2.54
2025-02-01 08:11:01,161,11.4,1.55
2025-02-01 08:11:02,163,8.6,1.25
2025-02-01 08:11:05,238,15.6,3.42
2025-02-01 08:11:06,263,23.9,6.3
2025-02-01 08:11:07,140,64.0,18.89
2025-02-01 08:11:12,42,14.98,2.77
2025-02-01 08:11:13,141,8.6,1.24
2025-02-01 08:11:18,236,38.0,9.22
2025-02-01 08:11:26,143,12.8,1.98
2025-02-01 08:11:27,231,28.9,5.37
2025-02-01 08:11:27,37,19.06,3.53
2025-02-01 08:11:27,50,8.6,1.31
2025-02-01 08:11:29,239,43.6,9.71
2025-02-01 08:11:33,236,16.3,3.26
2025-02-01 08:11:34,107,5.1,0.6
2025-02-01 08:11:35,37,41.5,11.5
2025-02-01 08:11:37,24,27.7,4.46
2025-02-01 08:11:38,107,15.6,3.06
2025-02-01 08:11:41,170,31.76,8.67
2025-02-01 08:11:44,236,8.6,1.31
2025-02-01 08:11:44,230,15.6,3.49
2025-02-01 08:11:47,75,13.3,2.86
2025-02-01 08:11:48,113,22.6,4.3
2025-02-01 08:11:48,75,8.54,1.3
2025-02-01 08:11:49,239,22.6,5.16
2025-02-01 08:11:50,249,17.0,3.01
2025-02-01 08:11:50,166,10.7,1.78
2025-02-01 08:11:58,142,15.6,2.44
2025-02-01 08:12:02,170,13.5,2.3
2025-02-01 08:12:03,132,231.2,42.09
2025-02-01 08:12:03,237,13.5,2.52
2025-02-01 08:12:08,237,22.6,4.95
2025-02-01 08:12:09,211,7.2,1.22
2025-02-01 08:12:19,143,17.7,3.6
2025-02-01 08:12:22,237,8.6,1.5
2025-02-01 08:12:24,107,8.6,1.2
2025-02-01 08:12:35,236,12.8,2.06
2025-02-01 08:12:39,132,12.1,1.68
2025-02-01 08:12:40,140,17.0,3.45
2025-02-01 08:12:41,262,7.2,1.0
2025-02-01 08:12:42,249,7.9,1.19
2025-02-01 08:12:50,262,70.0,18.6
2025-02-01 08:12:51,238,19.1,4.34
2025-02-01 08:12:57,164,8.6,1.2
2025-02-01 08:12:57,229,7.9,1.14
2025-02-01 08:12:58,239,9.3,1.12
2025-02-01 08:12:58,48,8.6,1.61
2025-02-01 08:12:58,262,3.7,0.26
2025-02-01 08:13:00,263,12.14,1.79
2025-02-01 08:13:00,143,9.3,1.66
2025-02-01 08:13:03,186,8.6,1.19
2025-02-01 08:13:04,249,7.9,1.33
2025-02-01 08:13:05,234,11.4,2.0
2025-02-01 08:13:08,239,40.1,9.91
2025-02-01 08:13:08,263,9.3,1.15
2025-02-01 08:13:08,45,8.6,1.67
2025-02-01 08:13:11,262,24.0,4.43
2025-02-01 08:13:14,263,7.9,1.24
2025-02-01 08:13:14,237,6.5,0.72
2025-02-01 08:13:16,100,66.7,17.02
2025-02-01 08:13:17,132,33.8,9.01
2025-02-01 08:13:22,142,14.9,2.38
2025-02-01 08:13:30,263,12.1,1.95
2025-02-01 08:13:32,163,10.7,1.55
2025-02-01 08:13:33,248,43.5,13.2
2025-02-01 08:13:35,142,24.0,4.97
2025-02-01 08:13:36,234,8.6,1.26
2025-02-01 08:13:43,100,7.9,1.1
2025-02-01 08:13:44,125,26.8,5.55
2025-02-01 08:13:45,236,10.0,1.53
2025-02-01 08:13:46,48,10.7,1.9
2025-02-01 08:13:51,230,7.2,1.1
2025-02-01 08:13:52,263,8.6,1.23
2025-02-01 08:13:55,234,5.1,0.43
2025-02-01 08:13:58,68,7.9,1.23
2025-02-01 08:13:59,132,29.6,7.17
2025-02-01 08:13:59,132,37.3,9.81
2025-02-01 08:14:03,170,6.5,0.89
2025-02-01 08:14:08,262,12.8,2.25
2025-02-01 08:14:08,48,5.8,0.54
2025-02-01 08:14:11,246,17.0,3.1
2025-02-01 08:14:11,50,5.1,0.49
2025-02-01 08:14:12,61,21.44,4.38
2025-02-01 08:14:13,71,14.43,2.28
2025-02-01 08:14:18,238,10.0,1.36
2025-02-01 08:14:22,246,7.2,0.95
2025-02-01 08:14:27,238,16.3,3.3
2025-02-01 08:14:29,237,7.2,0.99
2025-02-01 08:14:29,171,36.5,9.5
2025-02-01 08:14:30,229,14.89,2.3
2025-02-01 08:14:32,262,14.9,3.12
2025-02-01 08:14:33,140,24.0,5.06
2025-02-01 08:14:33,237,8.6,1.06
2025-02-01 08:14:36,143,20.06,5.78
2025-02-01 08:14:38,142,14.9,2.9
2025-02-01 08:14:40,48,17.56,3.2
2025-02-01 08:14:46,41,24.7,4.98
2025-02-01 08:14:47,137,9.3,1.7
2025-02-01 08:14:48,151,11.4,1.71
2025-02-01 08:14:48,163,10.0,1.57
2025-02-01 08:14:51,236,8.6,1.72
2025-02-01 08:14:54,263,11.4,1.97
2025-02-01 08:14:54,68,93.7,20.03
2025-02-01 08:14:57,234,8.6,1.31
2025-02-01 08:15:04,236,10.0,1.75
2025-02-01 08:15:09,42,7.2,0.81
2025-02-01 08:15:12,236,5.8,0.74
2025-02-01 08:15:20,151,9.3,1.83
2025-02-01 08:15:20,237,4.4,0.43
2025-02-01 08:15:27,238,21.9,3.86
2025-02-01 08:15:28,230,5.8,0.82
2025-02-01 08:15:30,142,34.05,5.96
2025-02-01 08:15:31,237,9.3,1.6
2025-02-01 08:15:32,43,10.0,1.27
2025-02-01 08:15:37,238,7.9,1.14
2025-02-01 08:15:41,239,6.5,0.7
2025-02-01 08:15:41,233,27.5,6.24
2025-02-01 08:15:42,166,7.2,1.21
2025-02-01 08:15:43,13,12.8,2.4
2025-02-01 08:15:44,90,6.5,0.8
2025-02-01 08:15:47,237,14.2,2.74
2025-02-01 08:15:51,237,5.8,0.64
2025-02-01 08:15:52,166,21.2,4.9
2025-02-01 08:15:57,68,8.6,0.94
2025-02-01 08:15:58,83,4.8,0.6
2025-02-01 08:15:59,143,11.4,2.55
2025-02-01 08:16:00,125,7.2,1.28
2025-02-01 08:16:04,161,10.7,1.33
2025-02-01 08:16:05,100,17.0,3.22
2025-02-01 08:16:06,75,8.6,1.3
2025-02-01 08:16:06,263,5.8,0.86
2025-02-01 08:16:08,186,7.2,1.12
2025-02-01 08:16:09,164,12.1,2.3
2025-02-01 08:16:09,186,14.2,1.8
2025-02-01 08:16:11,236,6.5,0.8
2025-02-01 08:16:12,177,16.25,3.25
2025-02-01 08:16:14,107,37.3,9.68
2025-02-01 08:16:16,161,5.1,0.7
2025-02-01 08:16:16,249,5.8,0.61
2025-02-01 08:16:17,186,40.1,9.92
2025-02-01 08:16:20,229,17.0,3.47
2025-02-01 08:16:23,141,7.9,1.57
2025-02-01 08:16:27,95,37.5,14.1
2025-02-01 08:16:28,237,13.5,2.45
2025-02-01 08:16:35,163,17.7,3.28
2025-02-01 08:16:42,186,5.8,0.8
2025-02-01 08:16:46,132,35.9,9.4
2025-02-01 08:16:54,162,5.1,0.56
2025-02-01 08:16:59,163,5.1,0.51
2025-02-01 08:17:02,161,6.5,0.8
2025-02-01 08:17:03,151,19.1,3.89
2025-02-01 08:17:06,137,13.5,2.72
2025-02-01 08:17:11,142,9.3,1.18
2025-02-01 08:17:12,151,19.8,3.3
2025-02-01 08:17:13,20,32.5,11.4
2025-02-01 08:17:16,263,7.2,0.7
2025-02-01 08:17:16,164,29.6,5.9
2025-02-01 08:17:17,161,40.1,9.87
2025-02-01 08:17:18,14,31.5,6.9
2025-02-01 08:17:19,234,13.5,1.95
2025-02-01 08:17:22,239,7.2,1.04
2025-02-01 08:17:22,130,9.31,1.93
2025-02-01 08:17:27,114,14.38,1.81
2025-02-01 08:17:32,237,8.6,1.03
2025-02-01 08:17:32,238,70.0,19.62
2025-02-01 08:17:34,231,19.8,3.89
2025-02-01 08:17:34,229,70.0,21.02
2025-02-01 08:17:37,237,12.1,2.07
2025-02-01 08:17:39,90,5.1,0.55
2025-02-01 08:17:41,142,11.4,1.7
2025-02-01 08:17:43,113,6.5,0.8
2025-02-01 08:17:49,151,9.3,1.57
2025-02-01 08:17:49,79,11.4,1.9
2025-02-01 08:17:52,229,17.0,3.3
2025-02-01 08:17:53,263,35.2,8.9
2025-02-01 08:17:58,74,5.8,0.77
2025-02-01 08:17:58,237,10.7,1.04
2025-02-01 08:18:00,79,12.25,2.48
2025-02-01 08:18:03,237,7.2,1.2
2025-02-01 08:18:05,137,12.8,2.55
2025-02-01 08:18:06,68,40.1,8.44
2025-02-01 08:18:07,161,6.5,0.86
2025-02-01 08:18:07,225,36.25,7.82
2025-02-01 08:18:09,138,42.9,11.43
2025-02-01 08:18:13,263,7.2,1.24
2025-02-01 08:18:16,237,8.6,1.63
2025-02-01 08:18:18,125,12.8,1.81
2025-02-01 08:18:19,158,10.7,1.56
2025-02-01 08:18:21,239,5.1,0.49
2025-02-01 08:18:21,43,22.5,3.0
2025-02-01 08:18:23,140,5.8,0.8
2025-02-01 08:18:23,75,35.2,7.92
2025-02-01 08:18:24,163,5.8,0.58
2025-02-01 08:18:25,162,17.0,3.0
2025-02-01 08:18:26,162,70.0,16.8
