tpep_pickup_datetime,PULocationID,fare_amount,trip_distance
2025-02-01 01:47:48,107,12.1,1.4
2025-02-01 01:47:50,158,10.0,1.71
2025-02-01 01:47:50,4,10.0,1.47
2025-02-01 01:47:52,234,9.3,1.05
2025-02-01 01:47:53,164,16.5,2.6
2025-02-01 01:47:54,114,14.2,2.54
2025-02-01 01:47:55,113,6.5,0.68
2025-02-01 01:47:55,79,28.65,6.59
2025-02-01 01:47:55,144,12.1,1.7
2025-02-01 01:47:57,148,20.37,4.52
2025-02-01 01:47:58,255,32.37,7.04
2025-02-01 01:47:58,148,16.99,3.65
2025-02-01 01:47:58,125,31.7,5.81
2025-02-01 01:47:59,113,10.0,1.7
2025-02-01 01:47:59,79,10.7,1.45
2025-02-01 01:48:00,263,18.4,3.9
2025-02-01 01:48:01,79,16.3,3.45
2025-02-01 01:48:03,238,8.86,1.57
2025-02-01 01:48:03,255,22.85,4.27
2025-02-01 01:48:03,186,8.67,1.48
2025-02-01 01:48:04,249,8.6,1.0
2025-02-01 01:48:04,211,37.25,7.53
2025-02-01 01:48:06,48,20.35,5.47
2025-02-01 01:48:06,148,10.0,1.4
2025-02-01 01:48:08,170,5.1,0.54
2025-02-01 01:48:09,246,8.6,1.46
2025-02-01 01:48:09,148,10.0,1.6
2025-02-01 01:48:10,48,7.2,1.06
2025-02-01 01:48:11,249,12.8,1.7
2025-02-01 01:48:11,249,18.4,3.68
2025-02-01 01:48:12,79,21.21,3.8
2025-02-01 01:48:12,79,15.6,2.26
2025-02-01 01:48:12,148,20.5,4.3
2025-02-01 01:48:15,264,9.3,0.98
2025-02-01 01:48:15,158,16.15,3.47
2025-02-01 01:48:16,148,9.3,1.14
2025-02-01 01:48:16,90,10.7,1.93
2025-02-01 01:48:17,144,21.2,5.0
2025-02-01 01:48:17,158,13.5,2.7
2025-02-01 01:48:17,249,12.97,2.22
2025-02-01 01:48:17,144,10.53,1.01
2025-02-01 01:48:18,79,11.4,1.5
2025-02-01 01:48:18,237,5.8,0.77
2025-02-01 01:48:18,114,7.2,0.8
2025-02-01 01:48:19,48,7.9,1.28
2025-02-01 01:48:20,249,13.5,2.35
2025-02-01 01:48:22,79,7.2,0.8
2025-02-01 01:48:22,14,16.39,3.36
2025-02-01 01:48:24,148,24.0,4.25
2025-02-01 01:48:25,75,9.3,1.32
2025-02-01 01:48:25,163,12.8,0.87
2025-02-01 01:48:25,170,9.37,1.44
2025-02-01 01:48:26,79,29.23,6.48
2025-02-01 01:48:28,79,7.2,0.85
2025-02-01 01:48:28,164,5.1,0.68
2025-02-01 01:48:29,255,13.5,2.68
2025-02-01 01:48:29,79,25.55,6.08
2025-02-01 01:48:30,211,11.76,1.64
2025-02-01 01:48:30,161,7.2,1.1
2025-02-01 01:48:32,90,15.03,1.37
2025-02-01 01:48:33,114,9.51,1.63
2025-02-01 01:48:33,237,14.9,2.92
2025-02-01 01:48:34,231,11.4,2.11
2025-02-01 01:48:35,48,10.0,1.43
2025-02-01 01:48:36,148,10.29,1.22
2025-02-01 01:48:36,164,14.32,2.35
2025-02-01 01:48:36,79,16.3,2.48
2025-02-01 01:48:40,79,11.43,1.22
2025-02-01 01:48:40,144,12.01,1.53
2025-02-01 01:48:40,249,13.18,1.95
2025-02-01 01:48:41,113,20.13,3.79
2025-02-01 01:48:42,158,9.97,1.2
2025-02-01 01:48:43,231,10.0,1.51
2025-02-01 01:48:44,114,9.3,1.5
2025-02-01 01:48:44,148,5.8,0.38
2025-02-01 01:48:45,209,7.2,0.7
2025-02-01 01:48:46,144,10.5,1.05
2025-02-01 01:48:46,249,7.9,0.8
2025-02-01 01:48:48,79,8.55,0.31
2025-02-01 01:48:49,148,9.52,0.9
2025-02-01 01:48:50,79,10.0,1.3
2025-02-01 01:48:50,114,10.18,1.33
2025-02-01 01:48:51,68,12.18,1.52
2025-02-01 01:48:51,231,10.49,1.21
2025-02-01 01:48:52,229,7.2,1.3
2025-02-01 01:48:54,163,10.7,1.6
2025-02-01 01:48:54,230,19.1,4.2
2025-02-01 01:48:54,148,7.2,0.8
2025-02-01 01:48:55,107,14.27,2.47
2025-02-01 01:48:55,236,5.12,0.42
2025-02-01 01:48:55,148,10.7,1.38
2025-02-01 01:48:56,148,10.7,1.7
2025-02-01 01:48:56,249,9.3,1.7
2025-02-01 01:48:56,211,21.9,3.73
2025-02-01 01:48:57,144,6.5,0.91
2025-02-01 01:48:58,4,13.88,1.57
2025-02-01 01:48:59,234,30.7,5.7
2025-02-01 01:49:00,114,11.48,1.63
2025-02-01 01:49:00,249,14.81,2.42
2025-02-01 01:49:00,148,22.87,3.95
2025-02-01 01:49:00,79,13.22,2.53
2025-02-01 01:49:01,137,6.5,0.96
2025-02-01 01:49:02,249,38.87,9.6
2025-02-01 01:49:04,249,5.8,0.79
2025-02-01 01:49:10,142,40.1,9.01
2025-02-01 01:49:11,249,5.1,0.5
2025-02-01 01:49:11,246,15.6,2.56
2025-02-01 01:49:12,148,20.96,4.4
2025-02-01 01:49:12,107,6.5,0.95
2025-02-01 01:49:13,107,9.3,1.23
2025-02-01 01:49:14,114,10.0,1.56
2025-02-01 01:49:14,158,16.31,2.26
2025-02-01 01:49:14,249,6.5,0.99
2025-02-01 01:49:14,148,10.0,1.4
2025-02-01 01:49:16,4,10.9,1.28
2025-02-01 01:49:17,263,11.4,1.94
2025-02-01 01:49:17,114,21.9,3.7
2025-02-01 01:49:18,211,7.2,0.79
2025-02-01 01:49:19,158,7.2,1.05
2025-02-01 01:49:19,142,19.02,3.9
2025-02-01 01:49:20,164,11.57,2.0
2025-02-01 01:49:20,48,10.7,2.0
2025-02-01 01:49:20,211,6.5,0.66
2025-02-01 01:49:21,263,33.8,8.0
2025-02-01 01:49:23,90,7.2,0.99
2025-02-01 01:49:24,107,26.8,6.1
2025-02-01 01:49:25,114,9.11,0.65
2025-02-01 01:49:25,249,12.8,1.6
2025-02-01 01:49:27,230,9.3,1.4
2025-02-01 01:49:27,41,29.3,7.8
2025-02-01 01:49:28,41,11.8,1.5
2025-02-01 01:49:28,114,16.18,2.81
2025-02-01 01:49:29,211,10.0,1.7
2025-02-01 01:49:30,48,12.1,1.93
2025-02-01 01:49:30,79,10.0,1.38
2025-02-01 01:49:30,79,6.5,0.57
2025-02-01 01:49:32,148,9.3,1.5
2025-02-01 01:49:34,249,19.8,4.6
2025-02-01 01:49:35,232,27.02,5.26
2025-02-01 01:49:37,162,8.6,0.8
2025-02-01 01:49:39,170,8.6,1.44
2025-02-01 01:49:40,148,8.6,1.07
2025-02-01 01:49:41,249,7.74,0.87
2025-02-01 01:49:43,234,9.3,1.45
2025-02-01 01:49:45,79,9.3,1.16
2025-02-01 01:49:45,141,14.9,2.65
2025-02-01 01:49:46,79,10.7,1.3
2025-02-01 01:49:46,90,11.64,2.23
2025-02-01 01:49:47,249,8.6,1.15
2025-02-01 01:49:48,148,7.2,0.83
2025-02-01 01:49:48,36,28.2,5.13
2025-02-01 01:49:50,4,7.9,1.0
2025-02-01 01:49:50,148,37.3,8.21
2025-02-01 01:49:52,79,13.24,2.03
2025-02-01 01:49:52,232,15.9,2.5
2025-02-01 01:49:53,107,13.86,1.84
2025-02-01 01:49:53,234,6.5,0.7
2025-02-01 01:49:54,113,21.02,3.5
2025-02-01 01:49:54,114,8.6,1.21
2025-02-01 01:49:55,158,14.07,2.39
2025-02-01 01:49:55,148,18.4,3.78
2025-02-01 01:49:56,211,13.5,2.31
2025-02-01 01:49:58,113,7.2,0.97
2025-02-01 01:50:00,48,8.57,1.52
2025-02-01 01:50:00,144,13.67,0.3
2025-02-01 01:50:00,125,44.3,10.92
2025-02-01 01:50:00,79,9.18,0.9
2025-02-01 01:50:00,164,5.8,0.8
2025-02-01 01:50:02,249,7.9,1.05
2025-02-01 01:50:02,90,12.47,2.07
2025-02-01 01:50:03,148,27.43,0.46
2025-02-01 01:50:03,148,15.6,2.65
2025-02-01 01:50:05,234,14.2,2.4
2025-02-01 01:50:05,4,16.78,2.47
2025-02-01 01:50:06,237,7.2,0.83
2025-02-01 01:50:06,79,19.94,4.25
2025-02-01 01:50:07,114,9.67,1.91
2025-02-01 01:50:08,140,7.9,1.45
2025-02-01 01:50:08,158,19.86,2.68
2025-02-01 01:50:09,114,29.6,6.15
2025-02-01 01:50:10,79,19.87,4.1
2025-02-01 01:50:11,79,12.1,1.25
2025-02-01 01:50:11,158,5.8,0.6
2025-02-01 01:50:12,79,14.2,2.9
2025-02-01 01:50:12,79,11.21,1.05
2025-02-01 01:50:12,4,10.7,1.2
2025-02-01 01:50:13,90,8.6,1.12
2025-02-01 01:50:13,107,7.2,1.08
2025-02-01 01:50:13,211,12.83,1.22
2025-02-01 01:50:15,148,14.63,1.89
2025-02-01 01:50:17,90,17.0,3.04
2025-02-01 01:50:17,144,10.7,1.96
2025-02-01 01:50:17,249,7.2,0.9
2025-02-01 01:50:18,144,21.09,3.41
2025-02-01 01:50:18,249,10.0,1.74
2025-02-01 01:50:18,88,12.86,1.9
2025-02-01 01:50:18,79,17.35,3.7
2025-02-01 01:50:19,236,20.09,4.93
2025-02-01 01:50:19,79,28.9,5.22
2025-02-01 01:50:20,249,21.9,4.41
2025-02-01 01:50:21,68,11.98,1.94
2025-02-01 01:50:22,144,7.2,0.54
2025-02-01 01:50:23,158,29.14,6.38
2025-02-01 01:50:25,233,45.0,11.55
2025-02-01 01:50:26,114,11.13,1.46
2025-02-01 01:50:26,79,8.6,1.37
2025-02-01 01:50:27,79,11.09,1.7
2025-02-01 01:50:27,107,13.5,3.01
2025-02-01 01:50:28,114,8.6,0.98
2025-02-01 01:50:28,79,19.61,3.57
2025-02-01 01:50:29,246,7.2,1.08
2025-02-01 01:50:29,141,5.8,0.74
2025-02-01 01:50:32,249,11.09,1.48
2025-02-01 01:50:32,90,30.3,5.97
2025-02-01 01:50:33,158,20.5,4.1
2025-02-01 01:50:34,237,8.6,1.26
2025-02-01 01:50:34,114,7.9,1.0
2025-02-01 01:50:37,164,12.89,2.1
2025-02-01 01:50:37,113,15.08,2.09
2025-02-01 01:50:37,164,21.2,3.24
2025-02-01 01:50:37,158,20.11,2.84
2025-02-01 01:50:38,79,23.3,4.3
2025-02-01 01:50:39,79,11.4,2.38
2025-02-01 01:50:39,186,10.7,1.83
2025-02-01 01:50:39,236,10.0,1.5
2025-02-01 01:50:41,114,22.6,4.62
2025-02-01 01:50:41,79,8.1,0.85
2025-02-01 01:50:42,249,14.83,2.39
2025-02-01 01:50:43,157,33.54,6.59
2025-02-01 01:50:43,79,7.2,1.0
2025-02-01 01:50:43,48,9.3,1.48
2025-02-01 01:50:44,148,13.13,1.85
2025-02-01 01:50:44,79,37.17,10.54
2025-02-01 01:50:49,249,17.7,3.22
2025-02-01 01:50:49,148,11.4,1.84
2025-02-01 01:50:50,90,8.42,1.39
2025-02-01 01:50:50,113,8.94,0.87
2025-02-01 01:50:51,114,10.7,1.45
2025-02-01 01:50:51,107,6.5,0.76
2025-02-01 01:50:53,263,8.6,1.1
2025-02-01 01:50:55,90,16.3,2.9
2025-02-01 01:50:57,249,13.18,2.24
2025-02-01 01:50:58,249,11.79,0.9
2025-02-01 01:51:00,114,14.41,2.12
2025-02-01 01:51:00,100,25.99,4.55
2025-02-01 01:51:00,170,11.4,2.0
2025-02-01 01:51:00,107,16.12,2.46
2025-02-01 01:51:03,144,15.35,2.29
2025-02-01 01:51:04,148,13.76,1.54
2025-02-01 01:51:05,148,12.79,1.36
2025-02-01 01:51:05,79,6.8,0.49
2025-02-01 01:51:06,113,4.4,0.41
2025-02-01 01:51:06,90,17.56,3.72
2025-02-01 01:51:09,144,10.7,1.67
2025-02-01 01:51:10,48,10.7,1.54
2025-02-01 01:51:10,107,7.55,0.65
2025-02-01 01:51:10,114,9.3,1.2
2025-02-01 01:51:11,88,21.9,4.8
2025-02-01 01:51:12,107,6.5,0.84
2025-02-01 01:51:13,90,21.9,4.56
2025-02-01 01:51:14,113,6.5,0.55
2025-02-01 01:51:15,158,14.9,2.27
2025-02-01 01:51:15,50,20.27,4.69
2025-02-01 01:51:16,4,15.7,2.41
2025-02-01 01:51:16,158,10.7,1.8
2025-02-01 01:51:17,79,26.1,5.7
2025-02-01 01:51:18,211,20.63,3.36
2025-02-01 01:51:19,79,14.2,2.62
2025-02-01 01:51:21,249,13.98,2.25
2025-02-01 01:51:21,48,4.4,0.42
2025-02-01 01:51:22,148,9.3,1.08
2025-02-01 01:51:22,79,7.2,0.6
2025-02-01 01:51:22,113,13.5,1.55
2025-02-01 01:51:25,230,27.05,4.7
2025-02-01 01:51:25,255,22.57,3.82
2025-02-01 01:51:25,36,21.29,3.9
2025-02-01 01:51:26,79,10.47,1.37
2025-02-01 01:51:26,107,9.69,1.3
2025-02-01 01:51:26,138,56.2,15.2
2025-02-01 01:51:28,114,9.3,0.5
2025-02-01 01:51:28,107,6.5,0.81
2025-02-01 01:51:29,249,17.7,3.57
2025-02-01 01:51:30,37,23.71,3.71
2025-02-01 01:51:30,148,9.3,0.89
2025-02-01 01:51:31,68,12.44,2.0
2025-02-01 01:51:32,234,9.64,0.9
2025-02-01 01:51:32,255,18.08,2.97
2025-02-01 01:51:32,148,24.0,4.77
2025-02-01 01:51:37,114,12.12,2.04
2025-02-01 01:51:37,234,31.0,6.4
2025-02-01 01:51:38,114,13.73,2.4
2025-02-01 01:51:38,249,21.2,4.46
2025-02-01 01:51:39,148,15.6,3.1
2025-02-01 01:51:39,161,10.7,1.6
2025-02-01 01:51:39,79,12.95,2.75
2025-02-01 01:51:40,144,7.9,0.71
2025-02-01 01:51:40,79,12.95,1.98
2025-02-01 01:51:41,148,19.81,3.11
2025-02-01 01:51:41,158,17.68,2.81
2025-02-01 01:51:42,68,32.17,10.73
2025-02-01 01:51:42,113,10.16,1.2
2025-02-01 01:51:43,148,21.2,4.55
2025-02-01 01:51:44,263,10.0,1.7
2025-02-01 01:51:44,211,10.91,1.57
2025-02-01 01:51:45,249,6.5,0.94
2025-02-01 01:51:46,112,21.52,3.88
2025-02-01 01:51:46,249,10.5,1.47
2025-02-01 01:51:47,114,7.9,1.33
2025-02-01 01:51:47,148,9.29,1.0
2025-02-01 01:51:48,211,11.97,1.58
2025-02-01 01:51:49,170,9.3,1.1
2025-02-01 01:51:49,148,10.7,2.0
2025-02-01 01:51:50,75,13.18,2.93
2025-02-01 01:51:50,164,10.44,1.5
2025-02-01 01:51:52,230,25.07,6.1
2025-02-01 01:51:52,148,21.11,3.3
2025-02-01 01:51:54,211,12.76,2.07
2025-02-01 01:51:54,79,10.0,1.3
2025-02-01 01:51:54,164,18.57,5.27
2025-02-01 01:51:55,79,20.5,4.37
2025-02-01 01:51:55,158,10.0,1.6
2025-02-01 01:51:55,148,17.0,3.46
2025-02-01 01:51:56,114,20.27,3.25
2025-02-01 01:51:57,107,9.3,1.5
2025-02-01 01:51:57,50,9.3,1.67
2025-02-01 01:51:57,148,6.5,0.5
2025-02-01 01:51:58,87,5.8,0.76
2025-02-01 01:51:58,114,12.78,1.9
2025-02-01 01:52:00,170,11.16,2.08
2025-02-01 01:52:00,164,10.0,1.6
2025-02-01 01:52:00,158,6.5,0.72
2025-02-01 01:52:00,112,31.66,6.34
2025-02-01 01:52:02,48,19.31,3.6
2025-02-01 01:52:02,79,13.88,1.91
2025-02-01 01:52:03,148,10.0,1.59
2025-02-01 01:52:03,229,4.4,0.3
2025-02-01 01:52:04,148,3.7,0.1
2025-02-01 01:52:04,238,6.5,0.69
2025-02-01 01:52:05,79,7.61,0.87
2025-02-01 01:52:05,79,14.96,2.73
2025-02-01 01:52:05,148,10.0,1.6
2025-02-01 01:52:06,45,7.9,1.14
2025-02-01 01:52:06,211,10.0,1.7
2025-02-01 01:52:06,79,34.5,7.35
2025-02-01 01:52:06,68,9.02,1.98
2025-02-01 01:52:07,114,11.85,1.3
2025-02-01 01:52:07,249,21.77,3.08
2025-02-01 01:52:08,246,6.16,1.1
2025-02-01 01:52:09,249,14.83,3.27
2025-02-01 01:52:09,90,14.13,2.16
2025-02-01 01:52:09,79,15.05,2.09
2025-02-01 01:52:10,161,12.1,1.9
2025-02-01 01:52:10,79,11.4,1.12
2025-02-01 01:52:12,144,28.77,5.4
2025-02-01 01:52:15,144,11.4,2.06
2025-02-01 01:52:16,249,10.0,1.4
2025-02-01 01:52:17,249,14.64,1.49
2025-02-01 01:52:17,79,10.0,1.3
2025-02-01 01:52:18,230,7.9,0.9
2025-02-01 01:52:20,229,10.7,2.1
2025-02-01 01:52:23,249,14.64,1.0
2025-02-01 01:52:24,113,7.9,1.1
2025-02-01 01:52:25,79,10.7,1.9
2025-02-01 01:52:25,249,13.5,2.12
2025-02-01 01:52:25,144,11.4,1.71
2025-02-01 01:52:26,48,9.3,1.53
2025-02-01 01:52:26,211,6.5,0.7
2025-02-01 01:52:27,79,7.76,0.99
2025-02-01 01:52:27,249,10.7,2.0
2025-02-01 01:52:27,107,5.8,0.74
2025-02-01 01:52:29,148,28.2,5.85
2025-02-01 01:52:29,79,26.1,4.52
2025-02-01 01:52:30,148,33.1,6.29
2025-02-01 01:52:32,79,34.5,8.3
2025-02-01 01:52:34,107,8.6,1.44
2025-02-01 01:52:35,170,6.5,0.89
2025-02-01 01:52:35,79,10.7,1.56
2025-02-01 01:52:38,107,11.55,1.73
2025-02-01 01:52:39,209,28.9,6.09
2025-02-01 01:52:39,79,14.2,2.98
2025-02-01 01:52:40,186,17.64,3.26
2025-02-01 01:52:40,170,13.5,2.32
2025-02-01 01:52:40,113,12.1,2.0
2025-02-01 01:52:41,114,35.2,7.18
2025-02-01 01:52:43,79,10.57,1.05
2025-02-01 01:52:46,164,22.35,3.71
2025-02-01 01:52:46,170,18.0,1.4
2025-02-01 01:52:49,144,14.2,2.4
2025-02-01 01:52:50,79,17.12,4.49
2025-02-01 01:52:50,148,16.3,2.19
2025-02-01 01:52:51,148,11.4,1.6
2025-02-01 01:52:52,113,10.7,1.99
2025-02-01 01:52:54,148,14.2,2.6
2025-02-01 01:52:54,158,32.53,5.92
2025-02-01 01:52:55,234,12.1,1.94
2025-02-01 01:52:56,79,13.84,2.61
2025-02-01 01:52:57,249,12.1,1.92
2025-02-01 01:52:57,263,29.6,7.02
2025-02-01 01:52:58,148,8.6,1.21
2025-02-01 01:52:58,229,12.1,2.6
2025-02-01 01:52:58,79,14.2,2.3
2025-02-01 01:52:59,148,8.6,1.1
2025-02-01 01:53:00,255,30.15,6.23
2025-02-01 01:53:00,90,12.91,2.2
2025-02-01 01:53:00,230,7.79,1.46
2025-02-01 01:53:01,249,10.04,1.2
2025-02-01 01:53:04,79,5.8,0.51
2025-02-01 01:53:04,79,27.99,5.31
2025-02-01 01:53:08,232,11.01,1.22
2025-02-01 01:53:09,226,12.62,0.46
2025-02-01 01:53:09,141,11.4,1.79
2025-02-01 01:53:10,209,15.6,3.0
2025-02-01 01:53:12,164,8.6,1.47
2025-02-01 01:53:12,145,23.43,6.41
2025-02-01 01:53:14,114,8.6,1.08
2025-02-01 01:53:14,144,12.8,2.13
2025-02-01 01:53:14,249,26.1,4.9
2025-02-01 01:53:14,114,7.9,1.19
2025-02-01 01:53:16,79,10.0,1.3
2025-02-01 01:53:16,186,12.19,1.4
2025-02-01 01:53:18,158,17.0,3.6
2025-02-01 01:53:19,246,6.5,0.81
2025-02-01 01:53:20,79,10.7,1.02
2025-02-01 01:53:20,107,11.4,1.7
2025-02-01 01:53:21,263,24.7,5.25
2025-02-01 01:53:21,66,13.13,2.95
2025-02-01 01:53:22,263,10.0,1.75
2025-02-01 01:53:23,144,28.9,5.85
2025-02-01 01:53:24,148,21.9,3.83
2025-02-01 01:53:24,162,9.3,1.6
2025-02-01 01:53:26,231,16.01,2.0
2025-02-01 01:53:26,164,19.1,3.48
2025-02-01 01:53:27,79,13.5,2.21
2025-02-01 01:53:27,125,29.6,5.37
2025-02-01 01:53:29,114,7.04,0.85
2025-02-01 01:53:30,79,13.1,0.27
2025-02-01 01:53:30,79,25.57,4.84
2025-02-01 01:53:34,79,11.46,1.75
2025-02-01 01:53:35,79,14.2,3.2
2025-02-01 01:53:36,79,5.8,0.4
2025-02-01 01:53:36,112,31.35,7.03
2025-02-01 01:53:36,107,17.0,4.07
2025-02-01 01:53:36,107,7.9,1.0
2025-02-01 01:53:39,249,11.4,1.66
2025-02-01 01:53:39,144,10.7,1.86
2025-02-01 01:53:41,148,18.31,2.87
2025-02-01 01:53:41,114,12.74,1.69
2025-02-01 01:53:42,144,9.67,0.96
2025-02-01 01:53:44,144,10.32,1.26
2025-02-01 01:53:47,114,11.4,1.6
2025-02-01 01:53:47,114,10.0,1.68
2025-02-01 01:53:48,148,9.3,1.53
2025-02-01 01:53:48,90,7.2,1.17
2025-02-01 01:53:50,148,20.18,3.02
2025-02-01 01:53:50,79,21.41,3.61
2025-02-01 01:53:51,114,20.26,3.32
2025-02-01 01:53:51,114,7.9,0.81
2025-02-01 01:53:51,114,19.8,4.4
2025-02-01 01:53:53,148,3.7,0.08
2025-02-01 01:53:54,100,21.66,3.75
2025-02-01 01:53:54,114,23.3,5.08
2025-02-01 01:53:56,144,16.28,2.19
2025-02-01 01:53:56,79,12.8,2.23
2025-02-01 01:53:57,114,10.0,1.48
2025-02-01 01:53:57,246,15.6,2.6
2025-02-01 01:53:58,79,5.8,0.4
2025-02-01 01:53:58,79,10.54,1.35
2025-02-01 01:53:59,144,7.2,0.87
2025-02-01 01:54:00,158,13.31,0.37
2025-02-01 01:54:00,112,20.39,3.84
2025-02-01 01:54:00,114,6.7,0.61
2025-02-01 01:54:01,249,9.3,1.39
2025-02-01 01:54:02,113,14.2,2.14
2025-02-01 01:54:04,114,10.0,1.08
2025-02-01 01:54:04,148,26.1,4.72
2025-02-01 01:54:04,255,31.0,7.02
2025-02-01 01:54:05,246,14.2,2.69
2025-02-01 01:54:05,141,11.4,2.25
2025-02-01 01:54:06,249,9.46,1.61
2025-02-01 01:54:07,4,13.56,1.39
2025-02-01 01:54:08,158,9.76,1.47
2025-02-01 01:54:10,209,9.3,1.32
2025-02-01 01:54:10,232,37.69,11.13
2025-02-01 01:54:11,114,10.7,1.8
2025-02-01 01:54:11,158,6.84,1.06
2025-02-01 01:54:12,230,43.6,9.93
2025-02-01 01:54:12,224,18.89,4.01
2025-02-01 01:54:13,148,10.0,1.35
2025-02-01 01:54:13,79,8.6,0.98
2025-02-01 01:54:13,148,16.84,2.3
2025-02-01 01:54:13,141,11.4,2.22
2025-02-01 01:54:14,158,17.0,2.86
2025-02-01 01:54:16,170,16.3,2.6
2025-02-01 01:54:16,79,6.5,0.58
2025-02-01 01:54:16,79,9.42,1.64
2025-02-01 01:54:18,148,42.2,8.93
2025-02-01 01:54:18,148,8.77,0.67
2025-02-01 01:54:18,231,17.7,2.89
2025-02-01 01:54:21,264,13.5,2.1
2025-02-01 01:54:22,107,4.4,0.38
2025-02-01 01:54:23,249,12.8,1.84
2025-02-01 01:54:23,231,5.8,0.7
2025-02-01 01:54:24,249,16.3,3.38
2025-02-01 01:54:25,148,40.0,3.15
2025-02-01 01:54:25,79,7.79,0.7
2025-02-01 01:54:27,148,6.5,0.5
2025-02-01 01:54:27,232,14.2,2.44
2025-02-01 01:54:28,263,20.84,6.76
2025-02-01 01:54:28,48,13.5,2.4
2025-02-01 01:54:28,79,13.67,1.28
2025-02-01 01:54:30,158,7.98,1.1
2025-02-01 01:54:31,107,6.5,0.72
2025-02-01 01:54:31,79,13.82,1.67
2025-02-01 01:54:32,79,7.2,0.9
2025-02-01 01:54:32,79,10.7,1.14
2025-02-01 01:54:35,113,11.88,1.45
2025-02-01 01:54:35,114,13.69,1.71
2025-02-01 01:54:36,246,25.4,5.2
2025-02-01 01:54:36,107,8.6,1.49
2025-02-01 01:54:37,144,12.8,1.88
2025-02-01 01:54:38,4,17.58,2.85
2025-02-01 01:54:38,100,7.84,1.16
2025-02-01 01:54:39,137,39.4,8.75
2025-02-01 01:54:39,79,11.4,1.92
2025-02-01 01:54:39,164,19.38,3.51
2025-02-01 01:54:41,148,22.41,5.08
2025-02-01 01:54:41,79,14.9,2.02
2025-02-01 01:54:42,130,24.72,7.76
2025-02-01 01:54:43,161,11.4,1.96
2025-02-01 01:54:44,246,70.6,13.4
2025-02-01 01:54:45,68,26.8,6.1
2025-02-01 01:54:45,234,6.5,1.0
2025-02-01 01:54:45,114,9.1,0.99
2025-02-01 01:54:45,79,11.57,1.21
2025-02-01 01:54:46,79,10.0,1.82
2025-02-01 01:54:46,25,20.97,3.33
2025-02-01 01:54:49,114,7.2,0.7
2025-02-01 01:54:49,249,10.7,2.0
2025-02-01 01:54:49,148,40.8,10.49
2025-02-01 01:54:49,144,8.6,1.2
2025-02-01 01:54:50,100,7.9,0.71
2025-02-01 01:54:52,114,6.5,0.78
2025-02-01 01:54:52,79,15.6,3.6
2025-02-01 01:54:52,246,14.2,2.77
2025-02-01 01:54:53,79,7.2,0.7
2025-02-01 01:54:53,90,9.86,1.61
2025-02-01 01:54:53,114,19.8,3.4
2025-02-01 01:54:54,148,14.2,2.7
2025-02-01 01:54:55,79,26.8,5.15
2025-02-01 01:54:55,144,6.8,0.18
2025-02-01 01:54:55,211,6.55,0.45
2025-02-01 01:54:56,114,12.1,2.11
2025-02-01 01:54:56,170,5.1,0.7
2025-02-01 01:54:56,246,15.32,2.76
2025-02-01 01:54:57,246,9.24,1.0
2025-02-01 01:54:57,236,10.0,1.73
2025-02-01 01:54:57,79,17.7,3.4
2025-02-01 01:54:58,68,8.6,0.88
2025-02-01 01:54:58,158,17.0,2.7
2025-02-01 01:54:58,113,7.9,0.89
2025-02-01 01:54:59,148,16.3,3.01
2025-02-01 01:55:00,158,8.52,1.09
2025-02-01 01:55:00,186,12.83,1.89
2025-02-01 01:55:00,79,15.72,2.68
2025-02-01 01:55:01,211,25.16,3.72
2025-02-01 01:55:01,148,11.4,1.76
2025-02-01 01:55:03,263,5.8,0.88
2025-02-01 01:55:04,234,32.15,7.9
2025-02-01 01:55:04,158,19.19,3.06
2025-02-01 01:55:06,137,7.9,1.3
2025-02-01 01:55:09,144,14.2,2.28
2025-02-01 01:55:09,88,15.13,4.59
2025-02-01 01:55:09,246,11.9,1.76
2025-02-01 01:55:09,114,13.5,2.28
2025-02-01 01:55:10,148,12.8,1.7
2025-02-01 01:55:13,114,6.91,0.69
2025-02-01 01:55:14,90,8.7,1.2
2025-02-01 01:55:14,79,10.0,0.99
2025-02-01 01:55:16,211,5.8,0.44
2025-02-01 01:55:16,249,16.3,2.83
2025-02-01 01:55:16,163,10.7,2.01
2025-02-01 01:55:17,50,15.31,2.18
2025-02-01 01:55:18,114,10.49,1.31
2025-02-01 01:55:18,162,10.7,1.63
2025-02-01 01:55:20,148,13.5,2.13
2025-02-01 01:55:20,148,24.32,6.95
2025-02-01 01:55:20,249,10.0,1.42
2025-02-01 01:55:21,114,10.7,1.47
2025-02-01 01:55:21,231,16.33,2.35
2025-02-01 01:55:23,36,24.26,4.88
2025-02-01 01:55:23,158,13.49,1.62
2025-02-01 01:55:24,79,25.54,3.85
2025-02-01 01:55:24,113,5.15,0.46
2025-02-01 01:55:24,114,19.8,3.38
2025-02-01 01:55:24,249,14.2,2.5
2025-02-01 01:55:24,79,10.77,1.47
2025-02-01 01:55:26,256,35.83,7.19
2025-02-01 01:55:27,148,11.4,1.5
2025-02-01 01:55:27,79,9.77,0.88
2025-02-01 01:55:27,148,12.1,1.94
2025-02-01 01:55:27,113,7.3,0.44
2025-02-01 01:55:28,107,11.4,2.17
2025-02-01 01:55:29,144,7.2,1.1
2025-02-01 01:55:30,249,12.99,1.7
2025-02-01 01:55:30,107,21.2,4.4
2025-02-01 01:55:30,232,14.12,2.16
2025-02-01 01:55:30,144,7.2,0.91
