tpep_pickup_datetime,PULocationID,fare_amount,trip_distance
2025-02-01 00:45:45,25,19.83,4.44
2025-02-01 00:45:45,107,11.4,1.87
2025-02-01 00:45:46,158,17.0,2.7
2025-02-01 00:45:46,4,12.8,1.71
2025-02-01 00:45:47,144,15.44,1.75
2025-02-01 00:45:47,48,13.01,1.8
2025-02-01 00:45:48,87,14.9,2.77
2025-02-01 00:45:48,148,10.05,0.76
2025-02-01 00:45:48,144,10.05,0.3
2025-02-01 00:45:48,79,23.3,5.28
2025-02-01 00:45:49,114,12.12,0.95
2025-02-01 00:45:49,79,7.2,0.71
2025-02-01 00:45:49,163,26.8,4.46
2025-02-01 00:45:50,249,24.7,4.66
2025-02-01 00:45:50,100,21.15,5.11
2025-02-01 00:45:50,255,17.22,3.1
2025-02-01 00:45:50,158,17.32,2.15
2025-02-01 00:45:51,144,19.1,3.73
2025-02-01 00:45:51,79,7.2,0.88
2025-02-01 00:45:51,113,21.2,3.87
2025-02-01 00:45:51,142,14.2,2.7
2025-02-01 00:45:51,211,13.5,1.76
2025-02-01 00:45:52,162,45.0,8.43
2025-02-01 00:45:52,249,10.0,1.9
2025-02-01 00:45:52,100,5.2,0.43
2025-02-01 00:45:53,232,28.28,4.68
2025-02-01 00:45:53,148,25.11,4.6
2025-02-01 00:45:53,144,13.13,0.94
2025-02-01 00:45:53,249,20.93,2.55
2025-02-01 00:45:53,25,16.41,3.26
2025-02-01 00:45:55,132,70.0,17.34
2025-02-01 00:45:56,158,12.8,2.03
2025-02-01 00:45:56,65,32.98,5.64
2025-02-01 00:45:57,148,20.5,3.74
2025-02-01 00:45:57,231,14.2,2.91
2025-02-01 00:45:57,234,12.28,1.07
2025-02-01 00:45:58,211,16.84,1.74
2025-02-01 00:45:59,262,44.3,10.61
2025-02-01 00:45:59,68,15.61,1.47
2025-02-01 00:45:59,249,17.59,2.83
2025-02-01 00:45:59,249,21.1,3.14
2025-02-01 00:46:00,142,10.0,1.58
2025-02-01 00:46:00,125,11.15,1.28
2025-02-01 00:46:00,100,10.7,1.8
2025-02-01 00:46:00,158,17.25,2.73
2025-02-01 00:46:00,148,19.52,2.44
2025-02-01 00:46:01,144,9.3,0.8
2025-02-01 00:46:02,148,22.18,2.4
2025-02-01 00:46:02,90,5.8,0.8
2025-02-01 00:46:02,231,17.65,2.55
2025-02-01 00:46:02,79,39.25,10.59
2025-02-01 00:46:02,79,10.0,1.15
2025-02-01 00:46:02,100,9.2,1.43
2025-02-01 00:46:03,255,24.92,4.29
2025-02-01 00:46:03,162,13.6,1.65
2025-02-01 00:46:03,170,11.4,1.79
2025-02-01 00:46:03,246,12.8,2.26
2025-02-01 00:46:04,142,10.7,1.5
2025-02-01 00:46:04,48,8.6,1.19
2025-02-01 00:46:05,107,6.5,0.96
2025-02-01 00:46:06,48,10.7,1.94
2025-02-01 00:46:07,249,16.85,2.65
2025-02-01 00:46:07,48,6.5,0.6
2025-02-01 00:46:07,211,7.9,0.8
2025-02-01 00:46:08,256,30.77,7.04
2025-02-01 00:46:08,211,17.0,2.78
2025-02-01 00:46:08,41,10.64,1.25
2025-02-01 00:46:09,88,30.3,7.91
2025-02-01 00:46:10,232,16.78,2.0
2025-02-01 00:46:11,158,10.7,1.27
2025-02-01 00:46:11,114,7.2,0.79
2025-02-01 00:46:11,236,9.3,1.41
2025-02-01 00:46:12,233,12.1,2.48
2025-02-01 00:46:12,79,5.8,0.6
2025-02-01 00:46:14,113,12.8,1.85
2025-02-01 00:46:14,113,13.5,2.16
2025-02-01 00:46:14,237,9.3,1.5
2025-02-01 00:46:15,113,19.8,3.99
2025-02-01 00:46:17,249,32.4,6.72
2025-02-01 00:46:17,148,18.95,2.28
2025-02-01 00:46:18,231,24.0,4.7
2025-02-01 00:46:18,114,18.53,2.3
2025-02-01 00:46:18,79,9.8,0.46
2025-02-01 00:46:19,148,28.59,2.66
2025-02-01 00:46:19,166,12.8,1.6
2025-02-01 00:46:19,79,10.7,1.24
2025-02-01 00:46:19,180,25.32,4.5
2025-02-01 00:46:20,107,16.3,3.1
2025-02-01 00:46:21,231,9.34,1.22
2025-02-01 00:46:21,164,17.7,2.75
2025-02-01 00:46:22,148,19.62,2.37
2025-02-01 00:46:23,79,19.8,3.7
2025-02-01 00:46:23,164,9.4,1.61
2025-02-01 00:46:23,113,10.23,1.13
2025-02-01 00:46:24,148,21.2,3.85
2025-02-01 00:46:25,107,5.8,0.63
2025-02-01 00:46:26,79,9.3,1.47
2025-02-01 00:46:26,234,14.47,2.16
2025-02-01 00:46:26,107,7.55,0.57
2025-02-01 00:46:27,249,27.5,4.01
2025-02-01 00:46:28,48,7.2,1.0
2025-02-01 00:46:28,234,8.6,1.3
2025-02-01 00:46:29,148,19.1,4.11
2025-02-01 00:46:30,48,7.9,1.28
2025-02-01 00:46:31,249,7.9,1.23
2025-02-01 00:46:31,164,32.11,8.79
2025-02-01 00:46:32,158,15.27,1.47
2025-02-01 00:46:33,237,23.5,4.01
2025-02-01 00:46:33,148,12.1,1.81
2025-02-01 00:46:34,249,29.6,6.2
2025-02-01 00:46:34,79,16.76,1.71
2025-02-01 00:46:34,90,9.3,1.47
2025-02-01 00:46:34,148,10.0,1.3
2025-02-01 00:46:35,79,11.07,0.92
2025-02-01 00:46:35,224,5.1,0.35
2025-02-01 00:46:36,48,25.97,4.16
2025-02-01 00:46:36,158,11.4,1.58
2025-02-01 00:46:37,148,10.0,1.25
2025-02-01 00:46:37,68,6.2,0.87
2025-02-01 00:46:38,107,15.6,3.55
2025-02-01 00:46:38,90,17.63,2.89
2025-02-01 00:46:39,25,18.99,4.27
2025-02-01 00:46:39,249,10.0,1.68
2025-02-01 00:46:40,249,18.4,3.22
2025-02-01 00:46:40,68,8.6,1.01
2025-02-01 00:46:41,249,17.61,2.4
2025-02-01 00:46:42,162,5.1,0.44
2025-02-01 00:46:42,114,20.5,3.57
2025-02-01 00:46:43,79,12.1,2.02
2025-02-01 00:46:43,148,11.4,1.56
2025-02-01 00:46:45,148,17.7,3.11
2025-02-01 00:46:46,161,14.2,2.38
2025-02-01 00:46:46,114,8.6,1.23
2025-02-01 00:46:47,186,5.1,0.4
2025-02-01 00:46:47,113,11.57,1.08
2025-02-01 00:46:48,113,9.3,1.15
2025-02-01 00:46:49,125,40.1,9.54
2025-02-01 00:46:50,231,11.4,1.55
2025-02-01 00:46:50,78,20.27,5.41
2025-02-01 00:46:50,161,16.3,3.36
2025-02-01 00:46:50,188,55.55,11.99
2025-02-01 00:46:50,249,5.8,0.6
2025-02-01 00:46:51,140,14.9,2.53
2025-02-01 00:46:51,158,18.65,2.28
2025-02-01 00:46:51,125,14.87,1.22
2025-02-01 00:46:53,79,15.04,2.1
2025-02-01 00:46:55,114,9.3,1.23
2025-02-01 00:46:55,79,6.5,0.64
2025-02-01 00:46:55,256,20.67,2.8
2025-02-01 00:46:55,48,33.1,7.21
2025-02-01 00:46:56,256,24.0,4.47
2025-02-01 00:46:56,170,12.1,2.6
2025-02-01 00:46:57,249,8.6,1.42
2025-02-01 00:46:58,164,5.8,0.53
2025-02-01 00:46:59,170,54.1,11.25
2025-02-01 00:47:00,234,13.36,2.33
2025-02-01 00:47:00,90,13.5,2.6
2025-02-01 00:47:00,79,14.2,3.1
2025-02-01 00:47:00,249,12.1,1.93
2025-02-01 00:47:02,158,17.01,1.82
2025-02-01 00:47:03,161,13.5,2.6
2025-02-01 00:47:03,237,20.07,0.19
2025-02-01 00:47:03,158,10.7,1.7
2025-02-01 00:47:03,114,8.6,1.3
2025-02-01 00:47:04,113,10.95,1.05
2025-02-01 00:47:04,140,9.3,1.56
2025-02-01 00:47:05,114,10.0,1.43
2025-02-01 00:47:06,249,15.88,2.03
2025-02-01 00:47:08,249,20.5,3.81
2025-02-01 00:47:08,112,32.71,6.35
2025-02-01 00:47:08,246,5.1,0.6
2025-02-01 00:47:08,263,8.6,1.42
2025-02-01 00:47:10,249,7.9,1.14
2025-02-01 00:47:10,158,13.95,1.25
2025-02-01 00:47:10,249,28.9,5.3
2025-02-01 00:47:10,48,15.61,1.94
2025-02-01 00:47:10,249,7.9,1.29
2025-02-01 00:47:12,100,11.53,1.92
2025-02-01 00:47:13,68,14.97,1.71
2025-02-01 00:47:14,229,20.5,4.11
2025-02-01 00:47:14,114,11.4,1.34
2025-02-01 00:47:14,142,33.8,7.03
2025-02-01 00:47:14,4,20.45,2.37
2025-02-01 00:47:14,107,25.32,4.8
2025-02-01 00:47:14,158,11.4,1.5
2025-02-01 00:47:14,230,19.8,3.3
2025-02-01 00:47:14,79,32.58,7.6
2025-02-01 00:47:15,113,7.9,0.74
2025-02-01 00:47:15,100,12.1,2.05
2025-02-01 00:47:15,90,5.1,0.59
2025-02-01 00:47:16,164,29.6,6.42
2025-02-01 00:47:17,132,70.0,19.49
2025-02-01 00:47:20,158,16.61,1.82
2025-02-01 00:47:20,231,7.2,1.0
2025-02-01 00:47:20,113,37.33,7.12
2025-02-01 00:47:21,230,11.4,1.97
2025-02-01 00:47:22,114,10.0,1.33
2025-02-01 00:47:23,249,12.8,1.58
2025-02-01 00:47:23,163,12.1,1.67
2025-02-01 00:47:23,164,10.45,1.54
2025-02-01 00:47:24,158,8.6,1.09
2025-02-01 00:47:25,164,5.8,0.71
2025-02-01 00:47:25,166,27.5,5.75
2025-02-01 00:47:25,231,24.7,5.04
2025-02-01 00:47:25,170,14.54,1.69
2025-02-01 00:47:25,48,16.79,2.42
2025-02-01 00:47:25,79,7.2,0.89
2025-02-01 00:47:26,79,17.52,1.81
2025-02-01 00:47:26,249,10.02,1.51
2025-02-01 00:47:27,79,12.8,2.56
2025-02-01 00:47:28,79,22.6,4.34
2025-02-01 00:47:29,107,16.84,1.95
2025-02-01 00:47:30,148,11.4,1.5
2025-02-01 00:47:31,68,10.0,1.7
2025-02-01 00:47:31,163,9.83,1.77
2025-02-01 00:47:32,148,12.8,2.13
2025-02-01 00:47:35,249,17.7,3.15
2025-02-01 00:47:35,166,11.4,1.84
2025-02-01 00:47:37,144,6.5,0.7
2025-02-01 00:47:37,79,11.72,1.08
2025-02-01 00:47:39,158,19.13,2.0
2025-02-01 00:47:39,79,17.82,2.4
2025-02-01 00:47:41,90,14.2,2.48
2025-02-01 00:47:42,233,8.6,0.68
2025-02-01 00:47:43,144,5.8,0.84
2025-02-01 00:47:43,234,8.6,1.4
2025-02-01 00:47:44,148,12.1,2.7
2025-02-01 00:47:44,249,10.7,2.0
2025-02-01 00:47:45,48,10.7,1.83
2025-02-01 00:47:45,239,17.12,3.29
2025-02-01 00:47:45,100,22.87,3.65
2025-02-01 00:47:45,158,13.21,1.84
2025-02-01 00:47:46,164,5.64,0.92
2025-02-01 00:47:47,148,13.5,1.99
2025-02-01 00:47:49,209,27.96,7.48
2025-02-01 00:47:49,237,6.5,0.88
2025-02-01 00:47:49,50,24.0,5.0
2025-02-01 00:47:50,114,30.3,6.78
2025-02-01 00:47:51,260,70.0,2.9
2025-02-01 00:47:51,107,9.56,0.72
2025-02-01 00:47:53,79,9.3,0.38
2025-02-01 00:47:53,144,10.7,1.41
2025-02-01 00:47:53,148,20.9,3.58
2025-02-01 00:47:54,186,8.6,1.4
2025-02-01 00:47:54,166,24.7,5.3
2025-02-01 00:47:54,234,10.0,1.8
2025-02-01 00:47:56,87,55.5,14.35
2025-02-01 00:47:57,114,15.62,2.12
2025-02-01 00:47:57,80,8.6,1.33
2025-02-01 00:47:58,151,24.52,3.28
2025-02-01 00:47:58,164,11.78,1.65
2025-02-01 00:47:59,79,42.36,7.85
2025-02-01 00:48:00,231,13.5,2.5
2025-02-01 00:48:00,113,16.25,2.02
2025-02-01 00:48:00,79,25.8,5.95
2025-02-01 00:48:00,87,20.96,5.1
2025-02-01 00:48:00,80,38.83,13.1
2025-02-01 00:48:00,79,14.95,2.44
2025-02-01 00:48:01,144,18.4,3.82
2025-02-01 00:48:01,137,27.5,6.56
2025-02-01 00:48:02,145,21.51,4.38
2025-02-01 00:48:05,79,10.0,1.38
2025-02-01 00:48:06,113,14.43,1.82
2025-02-01 00:48:06,224,18.4,3.7
2025-02-01 00:48:06,249,14.62,1.5
2025-02-01 00:48:06,87,17.7,3.7
2025-02-01 00:48:06,114,11.4,1.88
2025-02-01 00:48:06,148,13.8,1.26
2025-02-01 00:48:07,79,13.12,1.2
2025-02-01 00:48:07,68,12.61,1.65
2025-02-01 00:48:07,148,8.6,1.2
2025-02-01 00:48:07,125,24.7,5.2
2025-02-01 00:48:07,249,16.59,2.43
2025-02-01 00:48:08,164,11.4,1.58
2025-02-01 00:48:08,68,19.81,2.59
2025-02-01 00:48:08,158,14.2,2.56
2025-02-01 00:48:09,170,21.9,4.38
2025-02-01 00:48:09,261,47.41,14.76
2025-02-01 00:48:09,107,14.9,2.87
2025-02-01 00:48:09,234,17.36,3.0
2025-02-01 00:48:11,148,12.8,1.78
2025-02-01 00:48:12,137,15.6,2.69
2025-02-01 00:48:12,90,13.41,2.3
2025-02-01 00:48:12,148,21.69,7.29
2025-02-01 00:48:13,230,17.89,2.4
2025-02-01 00:48:13,234,15.18,1.5
2025-02-01 00:48:15,166,26.1,6.27
2025-02-01 00:48:15,249,12.8,2.4
2025-02-01 00:48:16,141,16.3,3.49
2025-02-01 00:48:16,107,8.6,1.11
2025-02-01 00:48:18,256,35.92,9.59
2025-02-01 00:48:18,90,6.5,0.72
2025-02-01 00:48:19,148,13.34,1.27
2025-02-01 00:48:19,90,13.99,1.95
2025-02-01 00:48:19,229,7.2,1.24
2025-02-01 00:48:20,79,6.5,0.77
2025-02-01 00:48:20,48,23.78,6.6
2025-02-01 00:48:20,114,14.71,1.66
2025-02-01 00:48:22,79,10.0,1.46
2025-02-01 00:48:23,137,14.94,3.49
2025-02-01 00:48:23,256,16.62,2.45
2025-02-01 00:48:26,249,27.78,4.11
2025-02-01 00:48:26,224,7.2,1.1
2025-02-01 00:48:26,87,32.72,9.46
2025-02-01 00:48:27,249,8.6,1.3
2025-02-01 00:48:28,158,14.46,0.8
2025-02-01 00:48:29,87,22.6,4.7
2025-02-01 00:48:29,114,18.4,3.04
2025-02-01 00:48:30,162,16.3,3.16
2025-02-01 00:48:30,17,47.71,10.1
2025-02-01 00:48:31,162,14.2,3.04
2025-02-01 00:48:34,249,11.4,1.5
2025-02-01 00:48:34,249,10.0,1.6
2025-02-01 00:48:34,142,10.7,1.96
2025-02-01 00:48:34,249,10.7,1.33
2025-02-01 00:48:35,79,9.42,0.83
2025-02-01 00:48:35,79,12.8,1.67
2025-02-01 00:48:36,229,11.4,2.08
2025-02-01 00:48:36,164,9.3,1.5
2025-02-01 00:48:37,4,5.8,0.65
2025-02-01 00:48:38,79,10.85,1.12
2025-02-01 00:48:39,114,6.5,0.7
2025-02-01 00:48:39,162,7.2,1.27
2025-02-01 00:48:39,107,14.14,0.37
2025-02-01 00:48:40,79,17.05,1.87
2025-02-01 00:48:40,132,70.0,17.66
2025-02-01 00:48:40,107,16.82,2.09
2025-02-01 00:48:42,113,35.2,7.9
2025-02-01 00:48:42,79,7.2,0.97
2025-02-01 00:48:43,224,17.7,3.42
2025-02-01 00:48:44,249,7.9,0.91
2025-02-01 00:48:44,4,9.3,1.47
2025-02-01 00:48:45,170,9.3,1.87
2025-02-01 00:48:45,114,11.4,1.31
2025-02-01 00:48:45,79,8.6,0.88
2025-02-01 00:48:45,148,29.45,5.44
2025-02-01 00:48:46,148,12.52,1.61
2025-02-01 00:48:46,249,10.45,0.93
2025-02-01 00:48:47,87,3.7,0.16
2025-02-01 00:48:48,79,16.3,2.7
2025-02-01 00:48:49,148,7.9,1.15
2025-02-01 00:48:49,148,7.9,0.82
2025-02-01 00:48:49,79,12.8,1.68
2025-02-01 00:48:51,48,12.1,2.32
2025-02-01 00:48:51,141,8.6,1.4
2025-02-01 00:48:51,87,12.16,0.85
2025-02-01 00:48:51,234,10.0,1.22
2025-02-01 00:48:52,88,12.1,1.81
2025-02-01 00:48:52,170,5.1,0.68
2025-02-01 00:48:52,79,10.7,1.61
2025-02-01 00:48:53,144,19.8,3.83
2025-02-01 00:48:53,144,31.68,5.3
2025-02-01 00:48:54,114,7.2,0.64
2025-02-01 00:48:55,107,9.3,1.08
2025-02-01 00:48:57,114,15.6,2.89
2025-02-01 00:48:58,79,12.62,1.63
2025-02-01 00:48:58,158,19.1,3.81
2025-02-01 00:48:58,263,9.3,1.59
2025-02-01 00:48:59,211,14.9,2.48
2025-02-01 00:48:59,163,14.2,2.67
2025-02-01 00:49:00,68,16.71,1.63
2025-02-01 00:49:00,261,44.39,13.25
2025-02-01 00:49:00,167,13.82,2.39
2025-02-01 00:49:00,114,13.72,1.05
2025-02-01 00:49:00,114,13.99,1.6
2025-02-01 00:49:01,158,21.21,0.27
2025-02-01 00:49:01,114,11.4,1.4
2025-02-01 00:49:01,144,3.7,0.27
2025-02-01 00:49:01,107,19.6,3.27
2025-02-01 00:49:02,230,6.82,1.4
2025-02-01 00:49:03,249,16.3,2.73
2025-02-01 00:49:03,79,32.14,6.35
2025-02-01 00:49:03,79,15.6,2.7
2025-02-01 00:49:04,211,10.0,1.44
2025-02-01 00:49:05,166,33.68,7.97
2025-02-01 00:49:06,148,12.88,0.7
2025-02-01 00:49:07,148,13.61,1.85
2025-02-01 00:49:07,230,7.9,1.25
2025-02-01 00:49:07,148,9.97,0.64
2025-02-01 00:49:07,234,14.9,2.7
2025-02-01 00:49:08,249,11.4,1.63
2025-02-01 00:49:09,114,18.4,2.8
2025-02-01 00:49:09,113,7.2,1.0
2025-02-01 00:49:10,114,8.6,1.1
2025-02-01 00:49:10,144,21.96,4.0
2025-02-01 00:49:11,90,10.61,1.31
2025-02-01 00:49:11,90,8.6,1.0
2025-02-01 00:49:12,90,42.9,10.8
2025-02-01 00:49:12,211,5.8,0.5
2025-02-01 00:49:12,261,12.33,1.35
2025-02-01 00:49:13,113,13.5,2.6
2025-02-01 00:49:13,79,9.54,0.34
2025-02-01 00:49:13,107,18.4,2.54
2025-02-01 00:49:13,259,8.62,1.7
2025-02-01 00:49:14,158,22.55,2.87
2025-02-01 00:49:16,114,11.4,1.97
2025-02-01 00:49:16,166,36.25,8.74
2025-02-01 00:49:18,158,20.09,2.2
2025-02-01 00:49:18,255,16.3,2.77
2025-02-01 00:49:19,79,11.4,1.4
2025-02-01 00:49:19,211,37.62,7.2
2025-02-01 00:49:21,144,10.7,0.93
2025-02-01 00:49:21,231,10.0,1.65
2025-02-01 00:49:22,148,17.7,2.97
2025-02-01 00:49:22,234,11.4,1.25
2025-02-01 00:49:23,249,12.17,1.28
2025-02-01 00:49:23,146,19.43,3.38
2025-02-01 00:49:23,4,16.93,1.78
2025-02-01 00:49:24,232,24.0,4.87
2025-02-01 00:49:25,144,14.2,2.2
2025-02-01 00:49:25,234,10.7,1.72
2025-02-01 00:49:26,164,17.0,1.12
2025-02-01 00:49:29,234,14.2,2.32
2025-02-01 00:49:29,249,7.9,0.86
2025-02-01 00:49:31,107,12.15,1.98
2025-02-01 00:49:32,234,15.95,2.4
2025-02-01 00:49:32,4,5.1,0.32
2025-02-01 00:49:33,249,17.7,3.4
2025-02-01 00:49:35,148,13.04,2.04
2025-02-01 00:49:38,50,6.5,0.99
2025-02-01 00:49:38,79,12.1,1.9
2025-02-01 00:49:39,231,15.52,1.94
2025-02-01 00:49:39,116,12.1,2.2
2025-02-01 00:49:40,158,16.12,1.81
2025-02-01 00:49:42,158,3.7,0.21
2025-02-01 00:49:42,79,12.1,2.4
2025-02-01 00:49:43,90,10.89,1.32
2025-02-01 00:49:43,230,16.94,3.35
2025-02-01 00:49:45,231,18.88,2.34
2025-02-01 00:49:46,140,40.1,9.27
2025-02-01 00:49:47,151,9.3,1.61
2025-02-01 00:49:47,142,17.25,2.22
2025-02-01 00:49:47,249,10.0,1.43
2025-02-01 00:49:47,230,7.9,0.97
2025-02-01 00:49:48,231,7.9,0.94
2025-02-01 00:49:48,144,7.2,0.91
2025-02-01 00:49:48,142,15.6,2.46
2025-02-01 00:49:49,137,14.9,2.03
2025-02-01 00:49:51,114,17.7,2.86
2025-02-01 00:49:51,148,11.89,1.16
2025-02-01 00:49:52,144,17.7,3.6
2025-02-01 00:49:52,141,28.2,6.64
2025-02-01 00:49:53,142,8.92,1.34
2025-02-01 00:49:53,79,18.4,3.8
2025-02-01 00:49:55,249,5.1,0.46
2025-02-01 00:49:56,48,9.41,1.52
2025-02-01 00:49:56,249,16.3,1.71
2025-02-01 00:49:56,148,18.45,2.38
2025-02-01 00:49:57,234,7.2,0.89
2025-02-01 00:49:58,48,24.66,7.58
2025-02-01 00:49:58,148,5.8,0.49
2025-02-01 00:49:59,90,7.2,0.96
2025-02-01 00:50:00,79,10.44,0.81
2025-02-01 00:50:00,148,13.44,1.8
2025-02-01 00:50:00,249,10.7,1.54
2025-02-01 00:50:02,144,12.33,1.35
2025-02-01 00:50:02,48,25.31,4.73
2025-02-01 00:50:03,158,14.91,1.11
2025-02-01 00:50:04,158,7.9,1.0
2025-02-01 00:50:05,132,59.0,15.86
2025-02-01 00:50:05,107,6.5,0.54
2025-02-01 00:50:06,114,37.27,7.76
2025-02-01 00:50:06,249,18.49,2.7
2025-02-01 00:50:06,148,26.37,3.72
2025-02-01 00:50:07,88,22.31,4.63
2025-02-01 00:50:08,211,10.0,1.3
2025-02-01 00:50:08,79,9.3,1.34
2025-02-01 00:50:09,68,40.8,7.96
2025-02-01 00:50:09,4,30.28,3.7
2025-02-01 00:50:10,148,14.9,1.75
2025-02-01 00:50:10,141,18.4,3.21
2025-02-01 00:50:11,107,6.5,0.87
2025-02-01 00:50:11,148,14.9,1.43
2025-02-01 00:50:11,68,36.12,7.72
2025-02-01 00:50:11,249,19.1,4.0
2025-02-01 00:50:12,234,10.7,1.45
2025-02-01 00:50:12,148,15.6,3.39
2025-02-01 00:50:13,249,38.53,9.62
2025-02-01 00:50:14,148,9.34,0.7
2025-02-01 00:50:14,249,12.81,1.7
2025-02-01 00:50:15,162,17.7,3.03
2025-02-01 00:50:15,148,30.21,3.85
2025-02-01 00:50:15,211,15.78,2.2
2025-02-01 00:50:15,148,23.3,4.28
2025-02-01 00:50:15,231,10.0,1.26
2025-02-01 00:50:15,249,10.0,1.2
2025-02-01 00:50:17,142,21.19,3.72
2025-02-01 00:50:17,48,9.3,1.63
2025-02-01 00:50:17,100,18.04,3.73
2025-02-01 00:50:17,144,8.21,0.5
2025-02-01 00:50:17,132,27.5,6.34
2025-02-01 00:50:18,246,17.15,2.64
2025-02-01 00:50:18,114,12.8,2.11
2025-02-01 00:50:19,234,25.76,3.81
2025-02-01 00:50:20,249,28.9,6.02
2025-02-01 00:50:20,234,9.9,1.0
2025-02-01 00:50:20,107,22.6,4.0
2025-02-01 00:50:21,246,9.3,1.67
2025-02-01 00:50:21,48,20.5,3.74
2025-02-01 00:50:23,209,7.2,0.5
2025-02-01 00:50:23,79,7.9,0.8
2025-02-01 00:50:24,112,25.62,5.45
2025-02-01 00:50:26,263,5.8,0.83
2025-02-01 00:50:28,114,13.79,0.17
2025-02-01 00:50:30,249,13.44,1.42
2025-02-01 00:50:30,209,9.79,0.69
2025-02-01 00:50:30,211,7.9,0.77
2025-02-01 00:50:31,48,9.3,1.77
2025-02-01 00:50:32,114,5.8,0.7
2025-02-01 00:50:32,87,14.2,2.62
2025-02-01 00:50:33,255,25.65,4.63
2025-02-01 00:50:33,79,35.06,7.28
2025-02-01 00:50:33,246,21.9,4.63
2025-02-01 00:50:34,114,12.1,1.03
2025-02-01 00:50:34,79,10.0,0.97
2025-02-01 00:50:35,48,7.59,1.41
2025-02-01 00:50:36,148,12.79,1.2
2025-02-01 00:50:36,230,7.2,0.87
2025-02-01 00:50:37,230,6.5,0.67
2025-02-01 00:50:37,114,10.7,1.54
2025-02-01 00:50:38,79,5.8,0.5
2025-02-01 00:50:38,249,24.66,4.1
2025-02-01 00:50:38,231,9.3,1.08
2025-02-01 00:50:38,230,15.19,2.28
2025-02-01 00:50:38,249,17.0,3.38
2025-02-01 00:50:39,148,15.32,1.95
2025-02-01 00:50:39,48,8.6,1.19
2025-02-01 00:50:40,113,7.9,1.1
2025-02-01 00:50:41,79,7.9,0.85
2025-02-01 00:50:41,237,5.8,0.65
2025-02-01 00:50:41,163,7.2,1.09
2025-02-01 00:50:41,148,7.9,0.98
2025-02-01 00:50:41,263,12.8,1.72
2025-02-01 00:50:42,158,26.26,4.75
2025-02-01 00:50:42,158,17.7,2.74
2025-02-01 00:50:42,249,13.5,2.1
2025-02-01 00:50:43,234,23.3,4.3
2025-02-01 00:50:43,231,14.9,2.4
2025-02-01 00:50:45,148,8.6,1.0
2025-02-01 00:50:45,107,6.5,0.8
2025-02-01 00:50:45,148,31.7,5.58
2025-02-01 00:50:45,79,12.24,1.56
2025-02-01 00:50:45,79,7.9,0.94
2025-02-01 00:50:46,137,10.99,1.48
2025-02-01 00:50:46,249,6.3,0.4
2025-02-01 00:50:47,163,25.2,5.95
2025-02-01 00:50:47,249,10.74,1.11
2025-02-01 00:50:47,48,10.57,1.6
2025-02-01 00:50:48,246,13.13,1.3
2025-02-01 00:50:49,148,20.5,3.75
2025-02-01 00:50:50,48,14.99,1.74
2025-02-01 00:50:50,49,39.14,9.58
2025-02-01 00:50:51,41,9.3,1.34
2025-02-01 00:50:52,114,12.1,1.8
2025-02-01 00:50:52,114,22.6,3.8
2025-02-01 00:50:53,48,30.3,7.47
2025-02-01 00:50:54,68,17.7,2.57
2025-02-01 00:50:54,186,19.1,4.03
2025-02-01 00:50:54,143,8.6,1.3
2025-02-01 00:50:54,90,9.44,1.16
2025-02-01 00:50:55,114,6.5,0.8
2025-02-01 00:50:55,263,7.2,1.18
2025-02-01 00:50:56,144,10.27,0.77
2025-02-01 00:50:56,249,14.2,2.34
2025-02-01 00:50:56,144,11.4,1.45
2025-02-01 00:50:57,113,28.9,6.32
2025-02-01 00:50:57,163,12.8,2.18
2025-02-01 00:50:59,148,17.45,2.25
2025-02-01 00:51:00,79,15.73,2.5
2025-02-01 00:51:00,45,10.96,0.76
2025-02-01 00:51:00,163,16.6,3.26
2025-02-01 00:51:01,255,20.38,3.86
2025-02-01 00:51:01,236,5.8,0.63
2025-02-01 00:51:02,113,10.7,1.5
2025-02-01 00:51:03,66,29.07,4.74
2025-02-01 00:51:04,79,16.46,1.91
2025-02-01 00:51:04,113,8.6,1.46
2025-02-01 00:51:04,79,9.3,1.26
2025-02-01 00:51:05,164,14.9,2.0
2025-02-01 00:51:05,249,7.9,0.9
2025-02-01 00:51:05,107,7.2,1.21
2025-02-01 00:51:06,234,11.17,1.29
2025-02-01 00:51:06,4,17.7,3.03
2025-02-01 00:51:07,79,18.4,3.15
2025-02-01 00:51:07,148,9.7,0.87
2025-02-01 00:51:07,255,16.89,3.79
2025-02-01 00:51:07,161,12.8,2.28
2025-02-01 00:51:08,113,7.2,1.0
2025-02-01 00:51:08,249,7.9,1.25
2025-02-01 00:51:09,262,14.76,2.6
2025-02-01 00:51:10,114,40.8,9.8
2025-02-01 00:51:11,132,59.7,15.75
2025-02-01 00:51:11,107,14.76,2.63
2025-02-01 00:51:12,246,9.3,1.5
2025-02-01 00:51:13,230,10.0,1.49
2025-02-01 00:51:14,236,4.4,0.5
2025-02-01 00:51:14,249,3.7,0.16
2025-02-01 00:51:15,148,11.91,0.91
2025-02-01 00:51:17,249,13.5,1.36
2025-02-01 00:51:18,76,38.94,10.1
2025-02-01 00:51:18,249,11.4,1.57
2025-02-01 00:51:18,114,7.9,1.0
2025-02-01 00:51:19,68,28.52,7.31
2025-02-01 00:51:21,107,17.0,2.78
2025-02-01 00:51:22,107,13.5,2.6
2025-02-01 00:51:24,246,9.75,1.38
2025-02-01 00:51:24,148,13.5,1.7
